DefaultedAdvances,AdvanceAmount,CurrentBalance,LatefeesTotalCount,CreditAccounts,LastRepaymentAmount,OverdraftCount,OverdraftTotal,AverageMonthlySpend,BalanceAverage,BalanceMin,TotalAssets,AverageNumberOfTransactionsADay,TotalCash,LatefeesCount,Paycheck,TotalHistoryInDays,AverageMonthlyIncome,AverageMonthlyDiscretionarySpend,CheckingAccountCount,CreditAccountCount,SavingsAccountCount,OutstandingCreditDebtWherePayingInterest,AverageNumberOfTransactionsADayPrimaryChecking,NegativeBalanceCount,PaycheckModelUsed,NumberOfMatches,ErrorRate,IsNameBased,BalanceAbove100L30Count,AveragePotentialMonthlyIncome,HasEmpowerBanking
1,50,7.46,0,0,0,0,0,-4108.67575,781.38,-97.55,1662.14,1.672932331,1662.14,0,6096.407778,156.1267788,3119.841006,-881.2666667,2,0,1,0,1.948051948,19,BruteForce,5,0,1,12,5870.076667,0
1,50,2.62,0,0,0,5,6,-2765.952716,91.41,-38.85,2.63,3.398514851,2.63,0,2197,408.4361711,2960.681221,-188.1766667,2,0,1,0,3.153465347,9,BruteForce,3,0,0,5,0,1
1,50,69.61,0,0,0,0,0,-3133.571556,605.87,-8.54,69.61,1.69035533,69.61,0,1326.621111,197.9696582,2029.027898,-720.3,1,0,0,0,1.69035533,1,BruteForce,3,1,0,10,5189.58,0
1,50,219.45,0,0,0,0,0,-4157.997163,454.95,-3.2,219.45,5.617021277,219.45,0,2137.08,95.83097498,2537.401786,-976.6433333,1,0,0,0,5.617021277,0,BruteForce,7,0,0,23,4967.05,1
1,50,2.65,0,0,0,0,0,-1325.107401,40.01,-73.35,-37.35,4.776223776,-37.35,0,1580.666667,160.387118,652.300625,-296.8066667,1,0,1,0,4.482517483,18,BruteForce,3,0,0,7,0,1
1,50,656.41,0,0,0,0,0,-9579.161389,3887.73,31.57,656.41,5.122222222,656.41,0,1848.5025,90.84155972,1201.630098,-1981.683333,1,0,0,0,5.122222222,0,BruteForce,5,0,1,29,10278.01333,0
1,50,5.23,0,0,0,0,0,-2851.355343,289.9,-22.16,5.23,1.857142857,5.23,0,3857.540556,317.2755274,2661.430331,-150.1433333,1,0,0,0,1.857142857,8,BruteForce,5,0,1,15,4461.996667,0
1,50,,0,0,0,0,0,-2072.009238,-42.81,-387.74,-72.7,2.163934426,-72.7,0,1876.333333,550.4503643,2205.496491,-16.71333333,1,0,1,0,2.061930783,18,BruteForce,3,1,0,0,433,1
1,50,,0,0,0,0,0,-2541.914822,-17.77,-77.81,0.18,2.640625,0.18,0,2966.55,256.6506172,2735.015576,-122.04,1,0,1,0,2.4375,37,BruteForce,3,0,0,0,1241.246667,0
1,50,-39.53,0,0,0,0,0,-454.5614958,68.74,-38.69,16.52,2.702185792,16.52,0,1462.5,366.8605434,462.8140856,-334.3466667,1,0,1,0,1.909836066,17,BruteForce,5,0,1,14,875.3066667,1
1,50,3.7,0,0,0,0,0,-3046.329143,181.83,0.74,3.7,3.983606557,3.7,0,1483.444444,367.8959998,2799.866947,-121.16,1,0,0,0,3.983606557,0,BruteForce,6,1,0,0,856.6666667,0
1,50,-34.57,0,0,0,0,0,-2189.588874,601.26,-78.56,-78.56,4.427787934,-78.56,0,1469.65,547.8820599,2356.496283,-1484.57,3,0,2,0,3.60511883,1,DeepSearch,3,0,0,19,3331.706667,1
1,50,,0,0,0,0,0,-1790.248591,91.28,-44.86,6.46,5.566666667,6.46,0,756.2027778,210.6270194,1843.921518,-408.27,1,0,1,0,4.752380952,10,BruteForce,6,0,0,11,0,1
1,50,,0,0,0,0,0,-863.2836988,99.73,0,4.32,1.350877193,4.32,0,1839.644444,173.1905338,959.6530754,-362.81,1,0,1,0,1.134502924,0,BruteForce,3,0,0,9,1522.096667,0
1,50,-19.89,0,0,0,0,0,-3446.817507,88.81,-44.44,-18.84,1.843187661,-18.84,0,2868.666667,431.603472,3472.342367,-657.6066667,1,0,1,0,1.843187661,14,BruteForce,3,0,0,8,5539.653333,1
1,50,,0,0,0,0,0,-1507.649856,108.32,-6.09,4.47,2.517564403,4.47,0,1230.175556,429.3206399,1499.51011,-411.3633333,1,0,1,0,2.517564403,1,BruteForce,4,0,1,12,1951.9,1
1,50,-39.3,0,0,0,1,1,-2595.254031,-0.01,-734.3,-17.87,1.570032573,-17.87,0,7284.44,308.6771428,3255.635552,-4031.673333,3,0,2,0,1.570032573,21,DeepSearch,,,,0,0,1
1,50,,0,0,0,0,0,-1444.860795,127.14,-12.25,4.67,3.011363636,4.67,0,760.4133333,90.48024487,1463.377299,-658.3566667,1,0,1,0,3.011363636,0,BruteForce,4,0,1,11,1343.656667,1
1,50,22.06,0,0,0,0,0,-5136.611127,53.67,-349.72,117.19,5.056818182,117.19,0,2313.545,89.54876875,5257.144081,-1373.823333,1,0,0,0,5.056818182,33,BruteForce,5,0,1,8,5180.696667,1
1,50,1.36,0,0,0,0,0,-3059.187023,293.28,0,1.36,2.213450292,1.36,0,1345.75,345.7199281,2972.195362,-66.11,2,0,1,0,2.213450292,0,BruteForce,,,,0,0,1
1,50,,0,0,0,0,0,-4680.741731,420.91,-12.62,5.32,3.75,5.32,0,2186.6975,329.5236678,4160.710671,-989.92,1,0,0,0,3.75,1,BruteForce,11,0,0,18,5096.45,1
1,50,239.72,0,0,0,0,0,-2656.766056,273.97,3.73,239.72,2.646017699,239.72,0,2277.347222,227.5506227,2262.16556,-1046.03,1,0,0,0,2.646017699,0,BruteForce,5,0,1,19,2980.706667,0
1,50,-66.51,0,0,0,0,0,-2111.18908,96.83,-66.53,-40.25,1.853164557,-40.25,0,1155.333333,1573.76745,525.9256474,-613.5966667,2,0,2,0,1.712082262,28,BruteForce,3,1,0,0,1155.333333,1
1,50,,0,0,0,0,0,-6448.167424,161.66,-9.9,0,1.91025641,0,0,1878.153333,547.5156467,5332.489956,-95.77333333,1,0,0,0,1.91025641,8,BruteForce,5,0,1,7,3978.96,0
1,50,-67.77,0,0,0,0,0,-1424.180197,193.75,-72.96,-67.77,5.82382134,-67.77,0,1179.56,404.8546208,1246.186169,-554.9466667,1,0,1,0,4.53101737,17,BruteForce,5,0,1,0,1018.886667,1
1,50,141.12,0,0,0,0,1,-4034.773361,1044.24,0.91,144.12,2.834319527,144.12,0,2488.926667,508.5991304,3498.535224,-521.77,1,0,1,0,2.723865878,1,BruteForce,11,0,0,22,5779.786667,0
1,50,0.35,0,0,0,0,0,-2170.509477,688.84,-12.74,0.35,2.31372549,0.35,0,3565.906667,156.9177111,2226.441584,-553.8633333,1,0,0,0,2.31372549,10,Tagging,,,,0,0,0
1,50,,0,0,0,0,0,-3070.94627,188.71,-2.56,10.91,3.381081081,10.91,0,1923.415,371.586143,2804.736887,-509.21,2,0,1,0,2.916216216,0,BruteForce,5,0,1,13,3083.733333,1
1,50,0.22,0,0,0,10,24,-5822.475133,1493.1,0,467.37,4.284688995,467.37,0,5205.373333,210.6396539,5647.281393,-2119.833333,1,0,2,0,5.857142857,1,BruteForce,3,1,0,10,0,1
1,50,0,0,0,0,0,0,-1521.754353,142.56,-67.37,167.56,3.658227848,167.56,0,1548.4,737.6858512,1515.391469,-206.5566667,1,0,1,0,2.397468354,20,BruteForce,4,0,1,0,1184.106667,0
1,50,9.18,0,0,0,0,0,-7789.667322,72.89,-382.78,9.18,9.477777778,9.18,0,1516,90.97817343,7381.993194,-590.9966667,1,0,1,0,7.6,33,BruteForce,5,1,1,0,581.6666667,1
1,50,15.54,0,0,0,0,0,-4230.5609,159.06,-8.47,15.54,2.191460055,15.54,0,1533.09,727.7652873,2755.375253,-477.7733333,1,0,1,0,2.191460055,0,BruteForce,5,0,1,11,4434.083333,1
1,50,-41.57,0,0,0,0,0,-528.0128277,13.61,-74.96,-38.83,1.584269663,-39.83,0,2097.333333,88.09238374,661.1511837,-119.27,2,0,2,0,1.340909091,29,BruteForce,3,0,0,0,484,1
1,50,-41.69,1,1,128.96,0,0,-6933.566794,660.93,-126.5,1.65,2.806666667,1.65,0,1973.27,1502.114088,6348.157179,-1062.123333,2,1,1,2950.63,2.297333333,4,BruteForce,3,0,0,0,1973.27,0
1,50,1.73,0,0,0,0,0,-2865.346163,426.7,0.14,5.21,3.735395189,5.21,0,2071.116667,294.9015956,189.4080106,-594.6066667,2,0,3,0,3.496551724,0,BruteForce,4,0,1,9,3026.88,1
1,50,-41.75,0,0,0,0,0,-1720.194528,16.18,-40.99,872.29,2.829508197,872.29,0,1657.702222,610.5263985,1843.86598,-199.4033333,1,0,1,0,2.336065574,30,BruteForce,3,0,0,6,842.72,0
1,50,0,0,0,0,6,52,-5115.564658,170.52,-484.86,-484.86,2.165289256,-484.86,0,1791.457778,728.9787948,5003.426646,-60.68666667,2,0,0,0,2.165289256,20,BruteForce,3,1,0,13,0,1
1,50,28.01,0,0,0,0,0,-2673.479529,573.98,0,668.78,6.56846473,668.78,0,1040,241.9142344,2784.697795,-632.86,1,0,2,0,4.755186722,0,BruteForce,3,0,0,28,4900.886667,1
1,50,,0,0,0,0,0,-5653.875704,753,-184.29,-73.22,6.019662921,-73.22,0,4699.12,357.2435515,5622.56868,-3795.386667,1,0,1,0,6.019662921,16,BruteForce,5,0,1,0,3879.346667,1
1,50,-9.62,0,0,0,20,53,-3259.325149,55.89,-144.52,-9.62,1.045918367,-9.62,0,2562.13,770.755675,2999.960202,-297.6966667,1,0,1,0,1.045918367,27,BruteForce,5,0,1,0,1906.396667,1
1,50,,0,0,0,0,0,-2478.144687,171.03,-1,20.24,2.309927361,20.24,0,2197,414.0424037,2438.948784,-101.4166667,2,0,1,0,2.181598063,6,BruteForce,5,0,1,10,2536.013333,0
1,50,796.05,0,0,0,0,2,-3580.537191,416.75,1.16,796.05,4.162025316,796.05,0,2024.64,549.9197155,3062.072098,-1232.046667,1,0,1,0,4.129113924,0,BruteForce,3,0,0,21,4820.996667,0
1,50,0,0,0,0,0,0,-5265.132521,2016.84,-66.51,4368.59,4.656212304,4358.59,0,6419.999444,829.8012694,3752.89596,-5960.696667,1,0,2,0,3.960193004,8,BruteForce,5,0,1,27,12270.35,1
1,50,,0,0,0,0,0,-1626.359038,45.47,-66.16,-65.77,1.664233577,-65.77,0,1849.3,277.7198553,1655.84588,-293.5533333,1,0,1,0,1.649635036,36,BruteForce,4,0,1,0,1009.323333,0
1,50,320.82,0,0,0,0,0,-2056.738163,563.34,0.05,320.82,4.565753425,320.82,0,2735.091667,730.8949258,784.3608764,-1069.55,1,0,1,0,3.463013699,0,BruteForce,3,0,0,27,3100.396667,0
1,50,-153.09,0,0,0,0,0,-2387.890833,252.26,8.99,344.3,2.666666667,344.3,0,1425.377778,73.71291829,1932.827083,-282.91,2,0,1,0,2.25,0,BruteForce,4,0,1,17,1716.84,0
1,50,-44.38,0,0,0,0,0,-1339.926184,92.57,-69.53,-44.38,2.116161616,-39.38,0,1852.99,667.6692616,1391.450035,-365.03,1,0,2,0,1.898989899,28,BruteForce,4,0,1,0,1159.003333,1
1,50,50.87,0,0,0,0,0,-2665.330246,262.25,15.49,50.87,2.362637363,50.87,0,2027.703889,365.9886917,2503.47588,-164.6566667,1,0,0,0,2.362637363,0,BruteForce,3,0,0,15,2886.31,0
1,50,77.16,0,0,0,0,0,-4259.001667,900.6,-96.55,77.16,1.599465955,77.16,0,2943.43,749.6126596,3631.779904,-875.14,1,0,0,0,1.599465955,11,BruteForce,5,1,0,0,2600.676667,0
1,50,0,0,0,0,0,0,-4988.195968,109.76,-30.17,0,3.494623656,0,0,1776.666667,96.85471252,5196.035231,127.7733333,1,0,1,0,3.182795699,16,BruteForce,6,1,0,0,1033.333333,1
1,50,766.85,0,0,0,4,19,-9582.780127,624.62,-349.37,778.84,7.781676413,778.84,0,6598.75,484.8639958,3868.201458,-1574.216667,1,0,1,0,7.66252588,9,BruteForce,11,0,0,0,6598.756667,0
1,50,-99.54,0,0,0,0,0,-1346.507812,279.55,-98.06,-98.06,1.961844197,-98.06,0,1518.306111,633.8838992,1087.242041,-222.6966667,1,0,1,0,1.583465819,16,BruteForce,3,0,0,9,2393.473333,1
1,50,495.75,0,0,0,0,0,-4446.622312,302.21,-89.25,497.96,3.838709677,497.96,0,3200.22,63.99042181,5310.794153,-1106.5,2,0,2,0,3.661290323,17,BruteForce,3,0,0,0,1584.046667,1
1,50,,0,0,0,0,0,-3794.243059,47.92,-37.07,0.81,3.641434263,0.81,0,2737,505.0157208,3303.552486,-1438.59,1,0,1,0,3.250996016,12,BruteForce,7,1,0,0,2737,1
1,50,,0,0,0,0,4,-3396.604389,2610.81,-284.31,126.32,1.457202505,126.32,0,2144.660556,481.0193229,2251.085963,-2319.53,1,0,0,0,1.457202505,7,BruteForce,5,0,1,14,7674.393333,0
1,50,198.27,0,0,0,0,0,-5132.672378,340.75,15.25,198.39,7.188888889,198.39,0,1660.75,90.06537089,5067.249204,-741.16,1,0,1,0,5.211111111,0,BruteForce,5,0,1,25,4978.266667,1
1,50,-33.64,0,0,0,0,0,-1385.912766,123.95,-186.8,-1.07,1.935871743,-1.07,0,1267.5,500.6215406,1138.673341,-1234.676667,1,0,1,0,1.79759519,9,BruteForce,5,1,1,15,1630.95,0
1,50,1004.15,0,0,0,0,0,-4977.769317,717.8,-37.95,1179.34,4.955696203,1179.34,0,2917.39,311.6750147,4850.418776,-1663.396667,2,0,1,0,4.558064516,2,BruteForce,5,0,1,0,2504.646667,1
1,50,3.23,0,0,0,0,0,-1219.796074,143.67,-128.87,43.77,2.31147541,43.77,0,1771.943333,732.6515701,656.4783287,-283.2866667,2,0,1,0,1.93579235,16,BruteForce,3,0,0,16,2111.183333,1
1,50,0,0,0,0,0,0,-4133.402856,136.52,-337.16,3.64,2.775280899,3.64,0,2167.06,91.7734102,3885.27983,-345.0766667,2,0,1,0,2.460674157,12,BruteForce,11,0,0,0,2025.71,0
1,50,11.54,0,0,0,0,0,-841.8152451,155.38,20.34,36.87,0.48005698,36.87,0,1795.206111,173.6724463,450.1376119,-321.2366667,1,0,1,0,1.701754386,4,BruteForce,3,1,0,10,1282.903333,1
1,50,-33.83,0,0,0,0,0,-3137.362768,133.61,-148.3,-69.99,4.264248705,-69.99,0,2530.17,388.8754051,2036.1079,-1079.693333,1,0,1,0,3.440414508,26,BruteForce,3,0,0,0,1167.64,1
1,50,18.49,0,0,0,2,2,-4043.856559,184.68,-42.6,14.43,4.037831021,14.43,0,3157.946667,794.7134311,4043.854202,-2969.576667,1,0,2,0,3.712484237,11,BruteForce,3,0,0,0,632.6366667,1
1,50,162.27,0,0,0,0,0,-3452.939067,372.67,-21.35,110.09,8.018018018,110.09,0,2279.333333,111.370925,1543.120455,-615.36,1,0,1,0,6.540540541,1,BruteForce,5,0,0,15,4411.92,0
1,50,0,0,0,0,0,0,-2994.204705,201.69,-19.98,1141.71,5.563535912,1141.71,0,2073.28,101.7613176,3136.534738,-721.1466667,4,0,1,0,3.15,1,Tagging,3,0,0,0,1036.64,0
1,50,-9.99,0,1,0,0,0,-3809.908079,351.33,-17.84,-9.99,2.669172932,-9.99,0,2807.913333,134.7868242,4634.582821,-2037.253333,8,1,0,0,1.837398374,36,BruteForce,5,0,1,0,2012.326667,1
1,50,,0,0,0,3,3,-3310.037161,137.2,-165.99,0.17,4.942528736,0.17,0,2581.38,88.4318203,3210.71341,-363.83,1,0,0,0,4.942528736,14,BruteForce,7,1,0,0,2409.296667,1
1,50,4.47,0,0,0,3,3,-2187.977292,30.63,-71,-0.53,1.62962963,-0.53,0,709.8216667,83.00035244,2055.170521,-148.7966667,1,0,0,0,1.62962963,24,BruteForce,6,0,0,1,0,0
1,50,0.55,11,1,0,11,33,-2117.202216,70.47,-630.3,80.13,3.053302433,80.13,0,1871.29,865.0731919,2317.56581,-203.26,1,1,1,0,2.654692932,25,BruteForce,5,0,1,0,1487.1,0
1,50,1.61,0,0,0,16,21,-2126.819402,178.88,-112.37,-56.17,4.226548673,-56.17,0,1120.838333,566.8334912,803.9343511,-844.2333333,3,0,1,0,3.725663717,4,BruteForce,5,0,1,0,936.0333333,0
1,50,-82.89,0,0,0,0,0,-4016.677095,922.07,-100.27,-96.27,4.34341637,-96.27,0,2660.666667,562.2374448,3182.274468,-1889.853333,1,0,2,0,4.080071174,12,BruteForce,3,0,0,17,6706.913333,1
1,50,-44.29,0,0,0,0,0,-3001.894677,93.98,-68.65,-43.82,3.111724138,-43.82,0,2427.576667,726.9490491,2829.147469,-372.6666667,2,0,1,0,2.623448276,13,BruteForce,4,0,0,9,2327.456667,0
1,50,-63.18,0,0,0,0,0,-3174.965603,153.53,-188.5,-18.53,4.119631902,-18.53,0,1927.486667,326.7780531,2644.664733,-895.8866667,2,0,3,0,3.009202454,24,BruteForce,3,0,0,0,1927.486667,1
1,50,444.31,0,0,0,0,4,-4988.937442,18.77,-49.09,258.91,3.467128028,263.91,0,1261,344.8972047,5168.22355,-488.5566667,6,0,5,0,6.040983607,32,BruteForce,3,0,0,0,582,1
1,50,-3.43,0,0,0,3,3,-3243.730913,249.21,-53.78,-3.43,2.494623656,-3.43,0,4136.888889,468.079014,2809.559205,-772.26,1,0,0,0,2.494623656,14,BruteForce,3,0,0,6,4365.566667,1
1,50,,0,0,0,2,3,-3649.77376,151.28,-117.69,48.49,2.709251101,48.49,0,1876.333333,454.0680524,3756.188651,-515.67,1,0,1,0,2.224669604,2,BruteForce,3,1,0,9,0,1
1,50,,0,0,0,0,0,-790.9694841,25.14,-79.2,-49.54,0.440217391,-49.54,0,2544.29,369.795913,708.6370174,-1285.51,1,0,1,0,0.41576087,30,BruteForce,4,1,1,0,1457.936667,1
1,50,65.42,0,0,0,18,18,-4179.634579,913.1,-455.23,65.42,4.517241379,65.42,0,2132.91,88.99121823,339.1188819,-1655.333333,1,0,1,0,3.965517241,6,BruteForce,5,0,1,20,2637.55,0
1,50,,0,0,0,0,0,-3692.266598,877.27,-102.48,7.05,2.302739726,7.05,0,1492.125556,730.8738901,3759.323277,-419.4466667,1,0,1,0,2.187671233,30,BruteForce,3,1,0,7,6202.306667,0
1,50,,0,0,0,0,0,-1086.414303,95.86,-19.12,-19.05,2.776595745,-19.05,0,1945.666667,284.0797736,893.1669494,-401.2066667,1,0,1,0,2.287234043,7,BruteForce,3,0,0,15,0,0
1,50,45.34,0,0,0,0,0,-953.1123333,877.23,45.34,45.34,0.897142857,45.34,0,1228.687778,175.7690966,651.3661359,406.2366667,1,0,0,0,0.897142857,0,BruteForce,3,1,0,29,2444.006667,1
1,50,,0,0,0,0,0,-5122.20424,183.35,-24.57,82.09,0.776536313,82.09,0,1187.051667,179.8100552,5027.380517,-1376.25,1,0,1,0,0.805882353,0,BruteForce,5,0,1,10,9901.933333,0
1,50,3.93,0,0,0,0,0,-5304.317376,156.43,-22.14,3.43,3.773584906,3.43,0,2789.08,743.9305257,5028.077498,-515.33,2,0,1,0,3.142857143,1,BruteForce,11,0,0,0,2929.613333,1
1,50,0.17,0,0,0,0,0,-3780.7369,544.7,-19.77,0.17,4.138157895,0.17,0,1083.333333,458.8801806,3387.48148,-84.66333333,2,0,0,0,4.138157895,1,BruteForce,3,1,0,4,3636.426667,1
1,50,71.39,0,0,0,1,1,-3321.932237,358.41,-37.58,71.39,5.379310345,71.39,0,3080.4475,60.40192262,1263.324784,-724.95,1,0,0,0,5.379310345,2,BruteForce,7,2,0,22,2576.313333,1
1,50,,0,0,0,0,0,-3197.912281,122.77,0,4.6,3.618556701,4.6,0,1981.85,98.76135234,3206.635894,-586.96,1,0,0,0,3.618556701,1,BruteForce,3,0,0,7,2635.406667,0
1,50,0.04,1,1,20,0,0,-3153.66235,443.27,-24.63,12.69,3.535616438,12.69,1,2401.663333,731.4580038,3051.00094,-1293.033333,1,1,1,445.04,2.915068493,7,BruteForce,5,0,1,5,3203.826667,0
1,50,,0,0,0,4,6,-4746.301968,248.93,-60.97,15.26,1.236363636,15.26,0,3783.801667,277.3791466,4617.314152,-215.2966667,1,0,0,0,1.236363636,3,BruteForce,6,0,0,0,2978.816667,0
1,50,-44.04,0,0,0,0,0,-3930.212687,219.45,-44.04,-44.04,12.78651685,-44.04,0,1170.26,90.00972178,3919.327347,-293.8733333,1,0,1,0,9.516853933,15,BruteForce,3,0,0,0,562.4733333,1
1,50,3.08,0,0,0,0,0,-2794.877662,-280.06,-406.98,3.08,2.055555556,3.08,0,1760.53,72.76054953,3037.568866,-207.11,1,0,0,0,2.055555556,28,BruteForce,3,0,0,0,915.6233333,1
1,50,,0,0,0,0,0,-1512.199418,100.8,-58.49,-22.5,2.720289855,-22.5,0,1388.13,697.026932,1414.822151,-173.4266667,1,0,1,0,2.507246377,25,BruteForce,3,0,0,0,590.53,0
1,50,519.14,0,0,0,0,0,-2265.889583,77.65,-22.35,-19.83,3.803030303,-19.83,0,1383.5,66.26644194,1781.339617,-277.9333333,1,0,1,0,3.090909091,33,BruteForce,3,0,0,0,713.67,0
1,50,8.13,0,0,0,2,5,-3743.235882,119.56,-388.61,9.13,4.454212454,9.13,0,2579.026667,547.8950836,3011.078591,-1474.113333,1,0,1,0,4.298534799,16,BruteForce,5,0,1,8,4527.92,1
1,50,159.78,0,0,0,9,42,-2440.208837,-176.01,-405.33,159.78,1.707589286,159.78,0,1421.672778,449.5436299,2179.360016,-308.05,1,0,0,0,1.707589286,32,BruteForce,6,0,0,0,1105.06,0
1,50,-4.6,0,0,0,3,19,-5861.847905,441.4,-169.12,-223.39,6.448979592,-223.39,0,2203.250833,612.6488241,4501.631474,-459.88,2,0,2,0,4.280612245,10,BruteForce,7,0,0,14,0,0
1,50,0.33,0,0,0,2,2,-1849.451026,51.64,-72.72,-68.13,5.876847291,-68.13,0,557.9311111,209.4248483,1866.765125,-394.9966667,2,0,1,0,4.738916256,5,BruteForce,3,1,0,0,257.5066667,0
1,50,4.83,0,1,75,0,0,-2128.502395,177.73,-109.16,8.96,5.632183908,8.96,0,1370.553889,89.75103936,2069.305268,-729.1733333,1,1,2,198.32,4.551724138,5,BruteForce,5,0,1,0,1090.18,1
1,50,,0,0,0,0,0,-3578.164572,30.48,-181.57,-44.52,2.168582375,-44.52,0,1156.234444,525.6643059,2385.308415,-276.8366667,1,0,1,0,2.151340996,35,BruteForce,3,0,0,0,716.56,1
1,50,,0,0,0,0,1,-4619.333668,1891.62,-11.5,0,3.311233886,0,0,1997.666667,546.5054932,3753.492708,-3273.836667,1,0,0,0,3.311233886,3,BruteForce,3,0,0,14,8505.57,1
1,50,-44.29,0,0,0,0,0,-1057.87634,77.71,-44.71,-44.71,3.592307692,-44.71,0,1060.35,261.767487,1072.661223,-334.8066667,1,0,1,0,2.846153846,9,BruteForce,7,0,0,0,615.8866667,0
1,50,,0,0,0,0,0,-1544.240341,35.53,-45,-45,3.181818182,-45,0,1244.66,90.34769361,1544.610264,-216.7633333,1,0,1,0,3.068181818,32,BruteForce,4,0,0,0,434.6766667,1
1,50,-44.19,0,0,0,0,0,-1362.473462,34.88,-69.32,-44.19,1.175298805,-44.19,0,1225.517222,516.6747441,1355.950881,-488.6633333,1,0,1,0,1.175298805,35,BruteForce,3,1,0,0,565.6233333,1
1,50,50.24,0,0,0,0,0,-4437.042688,294.01,40.06,50.24,2.119008264,50.24,0,2475.409444,608.9922166,4370.446754,-556.4833333,1,0,0,0,2.119008264,0,BruteForce,6,0,0,0,2016.48,0
1,50,-88.59,0,0,0,0,0,-1059.845675,108.01,-88.59,-88.59,1.85862069,-88.59,0,1153.511667,290.2885204,1220.289015,-828.4766667,1,0,1,0,1.627586207,19,BruteForce,3,1,0,8,1884.676667,0
1,50,-33.11,0,0,0,0,0,-1339.179406,55.89,-44.08,-34.44,1.670454545,-34.44,0,1236.88,89.04019608,1387.978172,-253.0866667,1,0,1,0,1.568181818,31,BruteForce,3,0,0,0,309.64,0
1,50,582.71,0,1,26,4,38,-3066.540928,732.48,-104.95,655.35,6.87654321,655.35,0,1174.932778,730.7619572,1824.086657,-1290.616667,2,1,0,0,5.021947874,2,BruteForce,3,0,0,30,3494.193333,0
1,50,,0,0,0,0,0,-2407.582913,235.94,-21.32,0.87,3.184615385,0.87,0,2062.117778,133.6824325,2583.172211,-86.10666667,2,0,0,0,3.184615385,9,BruteForce,3,0,0,0,1567.5,0
1,50,349.88,0,0,0,1,4,-2366.949221,310.14,27.52,349.88,2.17699115,349.88,0,3217.528889,342.6333159,2036.605789,-133.4033333,1,0,0,0,2.17699115,0,BruteForce,3,1,0,30,2444.94,1
1,50,,0,0,0,0,0,-2686.733987,51.99,-98.07,-98.07,1.792405063,-98.07,0,1537.31,403.8709373,2735.339548,-970.7266667,1,0,1,0,1.746835443,29,BruteForce,4,0,1,0,997.8866667,1
1,50,0.65,0,0,0,1,1,-6605.25886,485.54,-28.97,0.8,8.24137931,0.8,0,4290.39,89.88861857,6350.971032,-2496.846667,2,0,1,0,4.149425287,19,BruteForce,3,0,0,0,2146.873333,1
1,50,,0,0,0,2,9,-1691.664167,329.96,-26.49,1.84,3.367217281,1.84,0,1517.063889,787.7889918,1510.47,-541.3633333,1,0,1,0,2.805590851,3,BruteForce,3,1,0,0,700.1833333,0
1,50,0,1,1,71,0,0,-5563.117587,1621.16,-34.91,0,3.722908093,0,0,1227.777778,730.6658296,3298.446178,-1206.513333,1,1,2,3540.67,2.799725652,6,BruteForce,5,0,1,17,2956.876667,1
1,50,165.62,0,0,0,0,0,-2188.011146,326.89,-25.86,173.24,11.08950617,173.24,0,2026.4,324.9778693,2107.36963,-461.3433333,1,0,1,0,7.854938272,1,BruteForce,5,0,1,0,668.5766667,1
1,50,57.41,0,0,0,0,0,-1592.512214,90.72,-98.38,57.1,1.294585987,57.1,0,1221.653333,628.5280098,1089.955693,-399.17,3,0,2,0,1.103503185,16,BruteForce,3,0,0,16,2322.18,1
1,50,5.13,0,1,0,0,12,-3645.056244,549.41,6.06,25.24,2.738095238,25.24,0,2725.832778,547.513983,3595.488809,-780.6966667,1,1,1,507.06,2.098901099,1,BruteForce,5,0,1,24,3699.993333,0
1,50,,0,0,0,0,0,-2015.435674,110.1,-49.8,-42.75,3.02247191,-42.75,0,1540.906667,90.07971373,2027.907461,-1153.4,1,0,1,0,3,32,BruteForce,3,0,0,0,385.2266667,0
1,50,-3.56,0,0,0,23,38,-1896.40059,-56.33,-460.14,-3.56,2.365172667,-3.56,0,1372.88,1363.888573,1215.762832,-554.2566667,1,0,2,0,2.12196914,30,BruteForce,4,0,1,0,800.2366667,1
1,50,-47.57,0,0,0,0,0,-1679.304167,148,-54.79,-47.57,2.115384615,-47.57,0,1326.91,130.6232657,1658.340245,-563.7533333,1,0,0,0,2.115384615,8,BruteForce,5,0,1,15,1745.163333,0
1,50,,0,0,0,0,0,-708.2497998,79.4,0,0,1.110311751,0,0,640.6761111,417.8676183,647.4458585,-386.8466667,1,0,1,0,1.067146283,0,BruteForce,3,1,0,12,1864.603333,1
1,50,113.18,0,0,0,0,6,-733.1361817,420.91,-39.19,7.08,0.72519084,7.08,0,1343.022778,76.73403312,755.3987958,-447.86,3,0,3,0,1.733333333,0,BruteForce,3,0,0,10,1920.213333,1
1,50,29.17,0,0,0,0,0,-2903.972756,488.77,-170,190.09,5.291139241,190.09,0,2693.527778,423.8452757,3142.077095,-646.51,1,0,2,0,3.84556962,22,BruteForce,5,1,0,11,3147.516667,1
1,50,390.01,0,0,0,37,44,-3075.913299,-404.99,-1307.37,390.01,3.541329011,390.01,0,4284.193333,619.1846002,1057.063356,-278.0066667,1,0,1,0,3.380875203,26,BruteForce,3,0,0,0,988.66,0
1,50,,0,0,0,0,0,-2065.792647,90.91,-69.54,173.46,1.206896552,173.46,0,1521.59,88.3940282,205.6074495,-135.53,1,0,1,0,0.988505747,30,BruteForce,5,0,1,0,1282.726667,1
